t,y1,y2
0.13275,154.9,-154.9
0.13300,155.2,-155.2
0.13325,155.5,-155.5
0.13350,155.8,-155.8
0.13375,156.0,-156.0
0.13400,156.3,-156.3
0.13425,156.6,-156.6
0.13450,156.9,-156.9
0.13475,157.2,-157.2
0.13500,157.5,-157.5
0.13525,157.8,-157.8
0.13550,158.1,-158.1
0.13575,158.4,-158.4
0.13600,158.7,-158.7
0.13625,159.0,-159.0
0.13650,159.3,-159.3
0.13675,159.5,-159.5
0.13700,159.8,-159.8
0.13725,160.1,-160.1
0.13750,160.4,-160.4
0.13775,160.7,-160.7
0.13800,161.0,-161.0
0.13825,161.3,-161.3
0.13850,161.6,-161.6
0.13875,161.9,-161.9
0.13900,162.2,-162.2
0.13925,162.5,-162.5
0.13950,162.8,-162.8
0.13975,163.0,-163.0
0.14000,163.3,-163.3
0.14025,163.6,-163.6
0.14050,163.9,-163.9
0.14075,164.2,-164.2
0.14100,164.5,-164.5
0.14125,164.8,-164.8
0.14150,165.1,-165.1
0.14175,165.4,-165.4
0.14200,165.7,-165.7
0.14225,166.0,-166.0
0.14250,166.3,-166.3
0.14275,166.5,-166.5
0.14300,166.8,-166.8
0.14325,167.1,-167.1
0.14350,167.4,-167.4
0.14375,167.7,-167.7
0.14400,168.0,-168.0
0.14425,168.3,-168.3
0.14450,168.6,-168.6
0.14475,168.9,-168.9
0.14500,169.2,-169.2
0.14525,169.5,-169.5
0.14550,169.8,-169.8
0.14575,170.0,-170.0
0.14600,170.3,-170.3
0.14625,170.6,-170.6
0.14650,170.9,-170.9
0.14675,171.2,-171.2
0.14700,171.5,-171.5
0.14725,171.8,-171.8
0.14750,172.1,-172.1
0.14775,172.4,-172.4
0.14800,172.7,-172.7
0.14825,173.0,-173.0
0.14850,173.3,-173.3
0.14875,173.5,-173.5
0.14900,173.8,-173.8
0.14925,174.1,-174.1
0.14950,174.4,-174.4
0.14975,174.7,-174.7
0.15000,175.0,-175.0
0.15025,175.3,-175.3
0.15050,175.6,-175.6
0.15075,175.9,-175.9
0.15100,176.2,-176.2
0.15125,176.5,-176.5
0.15150,176.8,-176.8
0.15175,177.0,-177.0
0.15200,177.3,-177.3
0.15225,177.6,-177.6
0.15250,177.9,-177.9
0.15275,178.2,-178.2
0.15300,178.5,-178.5
0.15325,178.8,-178.8
0.15350,179.1,-179.1
0.15375,179.4,-179.4
0.15400,179.7,-179.7
0.15425,180.0,-180.0
0.15450,180.3,-180.3
0.15475,180.5,-180.5
0.15500,180.8,-180.8
0.15525,181.1,-181.1
0.15550,181.4,-181.4
0.15575,181.7,-181.7
0.15600,182.0,-182.0
0.15625,182.3,-182.3
0.15650,182.6,-182.6
0.15675,182.9,-182.9
0.15700,183.2,-183.2
0.15725,183.5,-183.5
0.15750,183.8,-183.8
0.15775,184.0,-184.0
0.15800,184.3,-184.3
0.15825,184.6,-184.6
0.15850,184.9,-184.9
0.15875,185.2,-185.2
