t,y1e,y2e,y1o,y2o
0.35880,320.0,64.2,320.0,64.2
0.35890,322.0,62.6,322.0,62.6
0.35900,324.0,61.0,324.0,61.0
0.35910,325.9,59.4,325.9,59.4
0.35920,327.8,57.7,327.8,57.7
0.35930,329.6,56.1,329.6,56.1
0.35940,331.4,54.4,331.4,54.4
0.35950,333.2,52.8,333.2,52.8
0.35960,334.8,51.1,334.8,51.1
0.35970,336.5,49.4,336.5,49.4
0.35980,338.0,47.7,338.0,47.7
0.35990,339.6,46.0,339.6,46.0
0.36000,341.0,44.3,341.0,44.3
0.36010,342.4,42.6,342.4,42.6
0.36020,343.8,40.9,343.8,40.9
0.36030,345.1,39.2,345.1,39.2
0.36040,346.3,37.4,346.3,37.4
0.36050,347.5,35.7,347.5,35.7
0.36060,348.7,33.9,348.7,33.9
0.36070,349.8,32.2,349.8,32.2
0.36080,350.8,30.4,350.8,30.4
0.36090,351.8,28.7,351.8,28.7
0.36100,352.7,26.9,352.7,26.9
0.36110,353.6,25.1,353.6,25.1
0.36120,354.4,23.4,354.4,23.4
0.36130,355.1,21.6,355.1,21.6
0.36140,355.8,19.8,355.8,19.8
0.36150,356.5,18.0,356.5,18.0
0.36160,357.1,16.2,357.1,16.2
0.36170,357.6,14.4,357.6,14.4
0.36180,358.1,12.6,358.1,12.6
0.36190,358.5,10.8,358.5,10.8
0.36200,358.9,9.0,358.9,9.0
0.36210,359.2,7.2,359.2,7.2
0.36220,359.4,5.4,359.4,5.4
0.36230,359.6,3.6,359.6,3.6
0.36240,359.7,1.8,359.7,1.8
0.36250,359.8,0.0,359.8,0.0
0.36260,359.8,-1.8,359.8,-1.8
0.36270,359.8,-3.6,359.8,-3.6
0.36280,359.7,-5.4,359.7,-5.4
0.36290,359.6,-7.2,359.6,-7.2
0.36300,359.3,-9.0,359.3,-9.0
0.36310,359.1,-10.9,359.1,-10.9
0.36320,358.8,-12.7,358.8,-12.7
0.36330,358.4,-14.5,358.4,-14.5
0.36340,358.0,-16.3,358.0,-16.3
0.36350,357.5,-18.1,357.5,-18.1
0.36360,356.9,-19.9,356.9,-19.9
0.36370,356.3,-21.7,356.3,-21.7
0.36380,355.7,-23.4,355.7,-23.4
0.36390,354.9,-25.2,354.9,-25.2
0.36400,354.2,-27.0,354.2,-27.0
0.36410,353.3,-28.8,353.3,-28.8
0.36420,352.5,-30.6,352.5,-30.6
0.36430,351.5,-32.4,351.5,-32.4
0.36440,350.5,-34.1,350.5,-34.1
0.36450,349.5,-35.9,349.5,-35.9
0.36460,348.4,-37.7,348.4,-37.7
0.36470,347.2,-39.4,347.2,-39.4
0.36480,346.0,-41.2,346.0,-41.2
0.36490,344.7,-42.9,344.7,-42.9
0.36500,343.4,-44.6,343.4,-44.6
0.36510,342.0,-46.4,342.0,-46.4
0.36520,340.6,-48.1,340.6,-48.1
0.36530,339.1,-49.8,339.1,-49.8
0.36540,337.5,-51.5,337.5,-51.5
0.36550,335.9,-53.2,335.9,-53.2
0.36560,334.3,-54.9,334.3,-54.9
0.36570,332.6,-56.6,332.6,-56.6
0.36580,330.8,-58.3,330.8,-58.3
0.36590,329.0,-59.9,329.0,-59.9
0.36600,327.1,-61.6,327.1,-61.6
0.36610,325.2,-63.2,325.2,-63.2
0.36620,323.3,-64.9,323.3,-64.9
0.36630,321.2,-66.5,321.2,-66.5
0.36640,319.2,-68.1,319.2,-68.1
0.36650,317.0,-69.7,317.0,-69.7
0.36660,314.9,-71.3,314.9,-71.3
0.36670,312.6,-72.9,312.6,-72.9
0.36680,310.4,-74.5,310.4,-74.5
0.36690,308.1,-76.0,308.1,-76.0
0.36700,305.7,-77.6,305.7,-77.6
0.36710,303.3,-79.1,303.3,-79.1
0.36720,300.8,-80.7,300.8,-80.7
0.36730,298.3,-82.2,298.3,-82.2
0.36740,295.7,-83.7,295.7,-83.7
0.36750,293.1,-85.2,293.1,-85.2
0.36760,290.4,-86.7,290.4,-86.7
0.36770,287.7,-88.1,287.7,-88.1
0.36780,285.0,-89.6,285.0,-89.6
0.36790,282.2,-91.0,282.2,-91.0
0.36800,279.3,-92.4,279.3,-92.4
0.36810,276.4,-93.8,276.4,-93.8
0.36820,273.5,-95.2,273.5,-95.2
0.36830,270.5,-96.6,270.5,-96.6
0.36840,267.5,-98.0,267.5,-98.0
0.36850,264.5,-99.3,264.5,-99.3
0.36860,261.3,-100.7,261.3,-100.7
0.36870,258.2,-102.0,258.2,-102.0
0.36880,255.0,-103.3,255.0,-103.3
0.36890,251.8,-104.6,251.8,-104.6
0.36900,248.5,-105.9,248.5,-105.9
0.36910,245.2,-107.1,245.2,-107.1
0.36920,241.8,-108.3,241.8,-108.3
0.36930,238.5,-109.6,238.5,-109.6
0.36940,235.0,-110.8,235.0,-110.8
0.36950,231.6,-112.0,231.6,-112.0
0.36960,228.1,-113.1,228.1,-113.1
0.36970,224.5,-114.3,224.5,-114.3
0.36980,220.9,-115.4,220.9,-115.4
0.36990,217.3,-116.5,217.3,-116.5
0.37000,213.7,-117.6,213.7,-117.6
0.37010,210.0,-118.7,210.0,-118.7
0.37020,206.3,-119.8,206.3,-119.8
0.37030,202.5,-120.8,202.5,-120.8
0.37040,198.7,-121.8,198.7,-121.8
0.37050,194.9,-122.9,194.9,-122.9
0.37060,191.1,-123.8,191.1,-123.8
0.37070,187.2,-124.8,187.2,-124.8
0.37080,183.3,-125.8,183.3,-125.8
0.37090,179.3,-126.7,179.3,-126.7
0.37100,175.4,-127.6,175.4,-127.6
0.37110,171.4,-128.5,171.4,-128.5
0.37120,167.3,-129.3,167.3,-129.3
0.37130,163.3,-130.2,163.3,-130.2
0.37140,159.2,-131.0,159.2,-131.0
0.37150,155.1,-131.8,155.1,-131.8
0.37160,151.0,-132.6,151.0,-132.6
0.37170,146.8,-133.4,146.8,-133.4
0.37180,142.6,-134.1,142.6,-134.1
0.37190,138.4,-134.9,138.4,-134.9
0.37200,134.2,-135.6,134.2,-135.6
0.37210,129.9,-136.2,129.9,-136.2
0.37220,125.7,-136.9,125.7,-136.9
0.37230,121.4,-137.5,121.4,-137.5
0.37240,117.0,-138.2,117.0,-138.2
0.37250,112.7,-138.8,112.7,-138.8
0.37260,108.4,-139.3,108.4,-139.3
0.37270,104.0,-139.9,104.0,-139.9
0.37280,99.6,-140.4,99.6,-140.4
0.37290,95.2,-140.9,95.2,-140.9
0.37300,90.8,-141.4,90.8,-141.4
0.37310,86.3,-141.9,86.3,-141.9
0.37320,81.9,-142.3,81.9,-142.3
0.37330,77.4,-142.7,77.4,-142.7
0.37340,72.9,-143.1,72.9,-143.1
0.37350,68.4,-143.5,68.4,-143.5
0.37360,63.9,-143.9,63.9,-143.9
0.37370,59.4,-144.2,59.4,-144.2
0.37380,54.9,-144.5,54.9,-144.5
0.37390,50.4,-144.8,50.4,-144.8
0.37400,45.8,-145.0,45.8,-145.0
0.37410,41.3,-145.3,41.3,-145.3
0.37420,36.7,-145.5,36.7,-145.5
0.37430,32.1,-145.7,32.1,-145.7
0.37440,27.5,-145.9,27.5,-145.9
0.37450,23.0,-146.0,23.0,-146.0
0.37460,18.4,-146.1,18.4,-146.1
0.37470,13.8,-146.2,13.8,-146.2
0.37480,9.2,-146.3,9.2,-146.3
0.37490,4.6,-146.4,4.6,-146.4
0.37500,0.0,-146.4,0.0,-146.4
0.37510,-4.6,-146.4,-4.6,-146.4
0.37520,-9.2,-146.4,-9.2,-146.4
0.37530,-13.8,-146.3,-13.8,-146.3
0.37540,-18.4,-146.3,-18.4,-146.3
0.37550,-23.0,-146.2,-23.0,-146.2
0.37560,-27.6,-146.1,-27.6,-146.1
0.37570,-32.2,-146.0,-32.2,-146.0
0.37580,-36.8,-145.8,-36.8,-145.8
0.37590,-41.4,-145.6,-41.4,-145.6
0.37600,-45.9,-145.4,-45.9,-145.4
0.37610,-50.5,-145.2,-50.5,-145.2
0.37620,-55.1,-145.0,-55.1,-145.0
0.37630,-59.6,-144.7,-59.6,-144.7
0.37640,-64.2,-144.4,-64.2,-144.4
0.37650,-68.7,-144.1,-68.7,-144.1
0.37660,-73.2,-143.7,-73.2,-143.7
0.37670,-77.8,-143.4,-77.8,-143.4
0.37680,-82.3,-143.0,-82.3,-143.0
0.37690,-86.8,-142.6,-86.8,-142.6
0.37700,-91.3,-142.2,-91.3,-142.2
0.37710,-95.7,-141.7,-95.7,-141.7
0.37720,-100.2,-141.2,-100.2,-141.2
0.37730,-104.6,-140.7,-104.6,-140.7
0.37740,-109.1,-140.2,-109.1,-140.2
0.37750,-113.5,-139.7,-113.5,-139.7
0.37760,-117.9,-139.1,-117.9,-139.1
0.37770,-122.2,-138.5,-122.2,-138.5
0.37780,-126.6,-137.9,-126.6,-137.9
0.37790,-130.9,-137.3,-130.9,-137.3
0.37800,-135.3,-136.6,-135.3,-136.6
0.37810,-139.6,-136.0,-139.6,-136.0
0.37820,-143.8,-135.3,-143.8,-135.3
0.37830,-148.1,-134.6,-148.1,-134.6
0.37840,-152.3,-133.8,-152.3,-133.8
0.37850,-156.5,-133.1,-156.5,-133.1
0.37860,-160.7,-132.3,-160.7,-132.3
0.37870,-164.9,-131.5,-164.9,-131.5
0.37880,-169.0,-130.7,-169.0,-130.7
0.37890,-173.2,-129.8,-173.2,-129.8
0.37900,-177.2,-129.0,-177.2,-129.0
0.37910,-181.3,-128.1,-181.3,-128.1
0.37920,-185.3,-127.2,-185.3,-127.2
0.37930,-189.3,-126.2,-189.3,-126.2
0.37940,-193.3,-125.3,-193.3,-125.3
0.37950,-197.3,-124.3,-197.3,-124.3
0.37960,-201.2,-123.4,-201.2,-123.4
0.37970,-205.1,-122.3,-205.1,-122.3
0.37980,-208.9,-121.3,-208.9,-121.3
0.37990,-212.7,-120.3,-212.7,-120.3
0.38000,-216.5,-119.2,-216.5,-119.2
0.38010,-220.3,-118.1,-220.3,-118.1
0.38020,-224.0,-117.0,-224.0,-117.0
0.38030,-227.7,-115.9,-227.7,-115.9
0.38040,-231.4,-114.8,-231.4,-114.8
0.38050,-235.0,-113.6,-235.0,-113.6
0.38060,-238.6,-112.4,-238.6,-112.4
0.38070,-242.1,-111.2,-242.1,-111.2
0.38080,-245.6,-110.0,-245.6,-110.0
0.38090,-249.1,-108.8,-249.1,-108.8
0.38100,-252.5,-107.6,-252.5,-107.6
0.38110,-255.9,-106.3,-255.9,-106.3
0.38120,-259.3,-105.0,-259.3,-105.0
0.38130,-262.6,-103.7,-262.6,-103.7
0.38140,-265.8,-102.4,-265.8,-102.4
0.38150,-269.1,-101.1,-269.1,-101.1
0.38160,-272.3,-99.7,-272.3,-99.7
0.38170,-275.4,-98.4,-275.4,-98.4
0.38180,-278.5,-97.0,-278.5,-97.0
0.38190,-281.6,-95.6,-281.6,-95.6
0.38200,-284.6,-94.2,-284.6,-94.2
0.38210,-287.6,-92.8,-287.6,-92.8
0.38220,-290.5,-91.3,-290.5,-91.3
0.38230,-293.4,-89.9,-293.4,-89.9
0.38240,-296.2,-88.4,-296.2,-88.4
0.38250,-299.0,-86.9,-299.0,-86.9
0.38260,-301.8,-85.4,-301.8,-85.4
0.38270,-304.5,-83.9,-304.5,-83.9
0.38280,-307.1,-82.4,-307.1,-82.4
0.38290,-309.7,-80.8,-309.7,-80.8
0.38300,-312.3,-79.3,-312.3,-79.3
0.38310,-314.8,-77.7,-314.8,-77.7
0.38320,-317.2,-76.1,-317.2,-76.1
0.38330,-319.6,-74.5,-319.6,-74.5
0.38340,-322.0,-72.9,-322.0,-72.9
0.38350,-324.3,-71.3,-324.3,-71.3
0.38360,-326.6,-69.7,-326.6,-69.7
0.38370,-328.8,-68.1,-328.8,-68.1
0.38380,-330.9,-66.4,-330.9,-66.4
0.38390,-333.0,-64.7,-333.0,-64.7
0.38400,-335.1,-63.1,-335.1,-63.1
0.38410,-337.1,-61.4,-337.1,-61.4
0.38420,-339.0,-59.7,-339.0,-59.7
0.38430,-340.9,-58.0,-340.9,-58.0
0.38440,-342.8,-56.3,-342.8,-56.3
0.38450,-344.5,-54.6,-344.5,-54.6
0.38460,-346.3,-52.8,-346.3,-52.8
0.38470,-348.0,-51.1,-348.0,-51.1
0.38480,-349.6,-49.4,-349.6,-49.4
0.38490,-351.1,-47.6,-351.1,-47.6
0.38500,-352.7,-45.8,-352.7,-45.8
0.38510,-354.1,-44.1,-354.1,-44.1
0.38520,-355.5,-42.3,-355.5,-42.3
0.38530,-356.9,-40.5,-356.9,-40.5
0.38540,-358.2,-38.7,-358.2,-38.7
0.38550,-359.4,-36.9,-359.4,-36.9
0.38560,-360.6,-35.1,-360.6,-35.1
0.38570,-361.7,-33.3,-361.7,-33.3
0.38580,-362.8,-31.5,-362.8,-31.5
0.38590,-363.8,-29.7,-363.8,-29.7
0.38600,-364.7,-27.8,-364.7,-27.8
0.38610,-365.6,-26.0,-365.6,-26.0
0.38620,-366.4,-24.2,-366.4,-24.2
0.38630,-367.2,-22.3,-367.2,-22.3
0.38640,-367.9,-20.5,-367.9,-20.5
0.38650,-368.6,-18.6,-368.6,-18.6
0.38660,-369.2,-16.8,-369.2,-16.8
0.38670,-369.8,-14.9,-369.8,-14.9
0.38680,-370.2,-13.1,-370.2,-13.1
0.38690,-370.7,-11.2,-370.7,-11.2
0.38700,-371.0,-9.3,-371.0,-9.3
0.38710,-371.4,-7.5,-371.4,-7.5
0.38720,-371.6,-5.6,-371.6,-5.6
0.38730,-371.8,-3.7,-371.8,-3.7
0.38740,-371.9,-1.9,-371.9,-1.9
0.38750,-372.0,-0.0,-372.0,-0.0
0.38760,-372.0,1.9,-372.0,1.9
0.38770,-372.0,3.7,-372.0,3.7
0.38780,-371.9,5.6,-371.9,5.6
0.38790,-371.7,7.5,-371.7,7.5
0.38800,-371.5,9.3,-371.5,9.3
0.38810,-371.2,11.2,-371.2,11.2
0.38820,-370.9,13.1,-370.9,13.1
0.38830,-370.5,14.9,-370.5,14.9
0.38840,-370.1,16.8,-370.1,16.8
0.38850,-369.6,18.7,-369.6,18.7
0.38860,-369.0,20.5,-369.0,20.5
0.38870,-368.4,22.4,-368.4,22.4
0.38880,-367.7,24.2,-367.7,24.2
0.38890,-366.9,26.1,-366.9,26.1
0.38900,-366.1,27.9,-366.1,27.9
0.38910,-365.3,29.8,-365.3,29.8
0.38920,-364.4,31.6,-364.4,31.6
0.38930,-363.4,33.4,-363.4,33.4
0.38940,-362.3,35.3,-362.3,35.3
0.38950,-361.3,37.1,-361.3,37.1
0.38960,-360.1,38.9,-360.1,38.9
0.38970,-358.9,40.7,-358.9,40.7
0.38980,-357.6,42.5,-357.6,42.5
0.38990,-356.3,44.3,-356.3,44.3
0.39000,-354.9,46.1,-354.9,46.1
0.39010,-353.5,47.9,-353.5,47.9
0.39020,-352.0,49.7,-352.0,49.7
0.39030,-350.5,51.5,-350.5,51.5
0.39040,-348.9,53.2,-348.9,53.2
0.39050,-347.2,55.0,-347.2,55.0
0.39060,-345.5,56.7,-345.5,56.7
0.39070,-343.7,58.5,-343.7,58.5
0.39080,-341.9,60.2,-341.9,60.2
0.39090,-340.1,61.9,-340.1,61.9
0.39100,-338.1,63.6,-338.1,63.6
0.39110,-336.1,65.3,-336.1,65.3
0.39120,-334.1,67.0,-334.1,67.0
0.39130,-332.0,68.7,-332.0,68.7
0.39140,-329.9,70.4,-329.9,70.4
0.39150,-327.7,72.1,-327.7,72.1
0.39160,-325.4,73.7,-325.4,73.7
0.39170,-323.1,75.3,-323.1,75.3
0.39180,-320.8,77.0,-320.8,77.0
0.39190,-318.4,78.6,-318.4,78.6
0.39200,-315.9,80.2,-315.9,80.2
0.39210,-313.4,81.8,-313.4,81.8
0.39220,-310.9,83.4,-310.9,83.4
0.39230,-308.3,84.9,-308.3,84.9
0.39240,-305.6,86.5,-305.6,86.5
0.39250,-302.9,88.0,-302.9,88.0
0.39260,-300.1,89.6,-300.1,89.6
0.39270,-297.3,91.1,-297.3,91.1
0.39280,-294.5,92.6,-294.5,92.6
0.39290,-291.6,94.1,-291.6,94.1
0.39300,-288.7,95.5,-288.7,95.5
0.39310,-285.7,97.0,-285.7,97.0
0.39320,-282.6,98.4,-282.6,98.4
0.39330,-279.6,99.8,-279.6,99.8
0.39340,-276.4,101.3,-276.4,101.3
0.39350,-273.3,102.6,-273.3,102.6
0.39360,-270.1,104.0,-270.1,104.0
0.39370,-266.8,105.4,-266.8,105.4
0.39380,-263.5,106.7,-263.5,106.7
0.39390,-260.2,108.1,-260.2,108.1
0.39400,-256.8,109.4,-256.8,109.4
0.39410,-253.4,110.7,-253.4,110.7
0.39420,-249.9,112.0,-249.9,112.0
0.39430,-246.4,113.2,-246.4,113.2
0.39440,-242.8,114.5,-242.8,114.5
0.39450,-239.3,115.7,-239.3,115.7
0.39460,-235.6,116.9,-235.6,116.9
0.39470,-232.0,118.1,-232.0,118.1
0.39480,-228.3,119.3,-228.3,119.3
0.39490,-224.5,120.4,-224.5,120.4
0.39500,-220.8,121.5,-220.8,121.5
0.39510,-217.0,122.7,-217.0,122.7
0.39520,-213.1,123.8,-213.1,123.8
0.39530,-209.2,124.8,-209.2,124.8
0.39540,-205.3,125.9,-205.3,125.9
0.39550,-201.4,126.9,-201.4,126.9
0.39560,-197.4,127.9,-197.4,127.9
0.39570,-193.4,128.9,-193.4,128.9
0.39580,-189.3,129.9,-189.3,129.9
0.39590,-185.3,130.9,-185.3,130.9
0.39600,-181.2,131.8,-181.2,131.8
0.39610,-177.0,132.7,-177.0,132.7
0.39620,-172.9,133.6,-172.9,133.6
0.39630,-168.7,134.5,-168.7,134.5
0.39640,-164.5,135.4,-164.5,135.4
0.39650,-160.2,136.2,-160.2,136.2
0.39660,-156.0,137.0,-156.0,137.0
0.39670,-151.7,137.8,-151.7,137.8
0.39680,-147.3,138.6,-147.3,138.6
0.39690,-143.0,139.3,-143.0,139.3
0.39700,-138.6,140.0,-138.6,140.0
0.39710,-134.2,140.7,-134.2,140.7
0.39720,-129.8,141.4,-129.8,141.4
0.39730,-125.4,142.1,-125.4,142.1
0.39740,-120.9,142.7,-120.9,142.7
0.39750,-116.4,143.3,-116.4,143.3
0.39760,-111.9,143.9,-111.9,143.9
0.39770,-107.4,144.5,-107.4,144.5
0.39780,-102.9,145.0,-102.9,145.0
0.39790,-98.3,145.6,-98.3,145.6
0.39800,-93.8,146.1,-93.8,146.1
0.39810,-89.2,146.5,-89.2,146.5
0.39820,-84.6,147.0,-84.6,147.0
0.39830,-80.0,147.4,-80.0,147.4
0.39840,-75.3,147.8,-75.3,147.8
0.39850,-70.7,148.2,-70.7,148.2
0.39860,-66.0,148.6,-66.0,148.6
0.39870,-61.4,148.9,-61.4,148.9
0.39880,-56.7,149.2,-56.7,149.2
0.39890,-52.0,149.5,-52.0,149.5
0.39900,-47.3,149.8,-47.3,149.8
0.39910,-42.6,150.1,-42.6,150.1
0.39920,-37.9,150.3,-37.9,150.3
0.39930,-33.2,150.5,-33.2,150.5
0.39940,-28.4,150.6,-28.4,150.6
0.39950,-23.7,150.8,-23.7,150.8
0.39960,-19.0,150.9,-19.0,150.9
0.39970,-14.2,151.0,-14.2,151.0
0.39980,-9.5,151.1,-9.5,151.1
0.39990,-4.7,151.2,-4.7,151.2
0.40000,-0.0,151.2,-0.0,151.2
0.40010,4.8,151.2,4.8,151.2
0.40020,9.5,151.2,9.5,151.2
0.40030,14.3,151.1,14.3,151.1
0.40040,19.0,151.1,19.0,151.1
0.40050,23.7,151.0,23.7,151.0
0.40060,28.5,150.9,28.5,150.9
0.40070,33.2,150.7,33.2,150.7
0.40080,38.0,150.6,38.0,150.6
0.40090,42.7,150.4,42.7,150.4
0.40100,47.4,150.2,47.4,150.2
0.40110,52.2,149.9,52.2,149.9
0.40120,56.9,149.7,56.9,149.7
0.40130,61.6,149.4,61.6,149.4
0.40140,66.3,149.1,66.3,149.1
0.40150,71.0,148.8,71.0,148.8
0.40160,75.6,148.4,75.6,148.4
0.40170,80.3,148.1,80.3,148.1
0.40180,85.0,147.7,85.0,147.7
0.40190,89.6,147.2,89.6,147.2
0.40200,94.2,146.8,94.2,146.8
0.40210,98.8,146.3,98.8,146.3
0.40220,103.4,145.8,103.4,145.8
0.40230,108.0,145.3,108.0,145.3
0.40240,112.6,144.8,112.6,144.8
0.40250,117.2,144.2,117.2,144.2
0.40260,121.7,143.7,121.7,143.7
0.40270,126.2,143.0,126.2,143.0
0.40280,130.7,142.4,130.7,142.4
0.40290,135.2,141.8,135.2,141.8
0.40300,139.7,141.1,139.7,141.1
0.40310,144.1,140.4,144.1,140.4
0.40320,148.5,139.7,148.5,139.7
0.40330,152.9,138.9,152.9,138.9
0.40340,157.3,138.2,157.3,138.2
0.40350,161.6,137.4,161.6,137.4
0.40360,166.0,136.6,166.0,136.6
0.40370,170.3,135.8,170.3,135.8
0.40380,174.5,134.9,174.5,134.9
0.40390,178.8,134.0,178.8,134.0
0.40400,183.0,133.1,183.0,133.1
0.40410,187.2,132.2,187.2,132.2
0.40420,191.3,131.3,191.3,131.3
0.40430,195.5,130.3,195.5,130.3
0.40440,199.6,129.4,199.6,129.4
0.40450,203.7,128.4,203.7,128.4
0.40460,207.7,127.3,207.7,127.3
0.40470,211.7,126.3,211.7,126.3
0.40480,215.7,125.3,215.7,125.3
0.40490,219.6,124.2,219.6,124.2
0.40500,223.5,123.1,223.5,123.1
0.40510,227.4,122.0,227.4,122.0
0.40520,231.3,120.8,231.3,120.8
0.40530,235.1,119.7,235.1,119.7
0.40540,238.8,118.5,238.8,118.5
0.40550,242.6,117.3,242.6,117.3
0.40560,246.3,116.1,246.3,116.1
0.40570,249.9,114.8,249.9,114.8
0.40580,253.5,113.6,253.5,113.6
0.40590,257.1,112.3,257.1,112.3
0.40600,260.7,111.0,260.7,111.0
0.40610,264.2,109.7,264.2,109.7
0.40620,267.6,108.4,267.6,108.4
0.40630,271.0,107.1,271.0,107.1
0.40640,274.4,105.7,274.4,105.7
0.40650,277.8,104.3,277.8,104.3
0.40660,281.0,102.9,281.0,102.9
0.40670,284.3,101.5,284.3,101.5
0.40680,287.5,100.1,287.5,100.1
0.40690,290.7,98.7,290.7,98.7
0.40700,293.8,97.2,293.8,97.2
0.40710,296.8,95.7,296.8,95.7
0.40720,299.9,94.2,299.9,94.2
0.40730,302.8,92.7,302.8,92.7
0.40740,305.8,91.2,305.8,91.2
0.40750,308.6,89.7,308.6,89.7
0.40760,311.5,88.1,311.5,88.1
0.40770,314.2,86.6,314.2,86.6
0.40780,317.0,85.0,317.0,85.0
0.40790,319.7,83.4,319.7,83.4
0.40800,322.3,81.8,322.3,81.8
0.40810,324.9,80.2,324.9,80.2
0.40820,327.4,78.6,327.4,78.6
0.40830,329.9,76.9,329.9,76.9
0.40840,332.3,75.3,332.3,75.3
0.40850,334.7,73.6,334.7,73.6
0.40860,337.0,71.9,337.0,71.9
0.40870,339.3,70.2,339.3,70.2
0.40880,341.5,68.5,341.5,68.5
0.40890,343.7,66.8,343.7,66.8
0.40900,345.8,65.1,345.8,65.1
0.40910,347.9,63.4,347.9,63.4
0.40920,349.9,61.6,349.9,61.6
0.40930,351.8,59.9,351.8,59.9
0.40940,353.7,58.1,353.7,58.1
0.40950,355.6,56.3,355.6,56.3
0.40960,357.4,54.5,357.4,54.5
0.40970,359.1,52.7,359.1,52.7
0.40980,360.8,50.9,360.8,50.9
0.40990,362.4,49.1,362.4,49.1
0.41000,363.9,47.3,363.9,47.3
0.41010,365.4,45.5,365.4,45.5
0.41020,366.9,43.6,366.9,43.6
0.41030,368.3,41.8,368.3,41.8
0.41040,369.6,39.9,369.6,39.9
0.41050,370.9,38.1,370.9,38.1
0.41060,372.1,36.2,372.1,36.2
0.41070,373.2,34.4,373.2,34.4
0.41080,374.3,32.5,374.3,32.5
0.41090,375.4,30.6,375.4,30.6
0.41100,376.3,28.7,376.3,28.7
0.41110,377.3,26.8,377.3,26.8
0.41120,378.1,24.9,378.1,24.9
0.41130,378.9,23.0,378.9,23.0
0.41140,379.7,21.1,379.7,21.1
0.41150,380.3,19.2,380.3,19.2
0.41160,381.0,17.3,381.0,17.3
0.41170,381.5,15.4,381.5,15.4
0.41180,382.0,13.5,382.0,13.5
0.41190,382.5,11.6,382.5,11.6
0.41200,382.8,9.6,382.8,9.6
0.41210,383.2,7.7,383.2,7.7
0.41220,383.4,5.8,383.4,5.8
0.41230,383.6,3.9,383.6,3.9
0.41240,383.7,1.9,383.7,1.9
0.41250,383.8,0.0,383.8,0.0
0.41260,383.8,-1.9,383.8,-1.9
0.41270,383.8,-3.9,383.8,-3.9
0.41280,383.7,-5.8,383.7,-5.8
0.41290,383.5,-7.7,383.5,-7.7
0.41300,383.3,-9.6,383.3,-9.6
0.41310,383.0,-11.6,383.0,-11.6
0.41320,382.7,-13.5,382.7,-13.5
0.41330,382.3,-15.4,382.3,-15.4
0.41340,381.8,-17.3,381.8,-17.3
0.41350,381.3,-19.3,381.3,-19.3
0.41360,380.7,-21.2,380.7,-21.2
0.41370,380.0,-23.1,380.0,-23.1
0.41380,379.3,-25.0,379.3,-25.0
0.41390,378.5,-26.9,378.5,-26.9
0.41400,377.7,-28.8,377.7,-28.8
0.41410,376.8,-30.7,376.8,-30.7
0.41420,375.9,-32.6,375.9,-32.6
0.41430,374.9,-34.5,374.9,-34.5
0.41440,373.8,-36.4,373.8,-36.4
0.41450,372.7,-38.3,372.7,-38.3
0.41460,371.5,-40.1,371.5,-40.1
0.41470,370.2,-42.0,370.2,-42.0
0.41480,368.9,-43.9,368.9,-43.9
0.41490,367.6,-45.7,367.6,-45.7
0.41500,366.1,-47.6,366.1,-47.6
0.41510,364.7,-49.4,364.7,-49.4
0.41520,363.1,-51.3,363.1,-51.3
0.41530,361.5,-53.1,361.5,-53.1
0.41540,359.9,-54.9,359.9,-54.9
0.41550,358.2,-56.7,358.2,-56.7
0.41560,356.4,-58.5,356.4,-58.5
0.41570,354.6,-60.3,354.6,-60.3
0.41580,352.7,-62.1,352.7,-62.1
0.41590,350.8,-63.9,350.8,-63.9
0.41600,348.8,-65.6,348.8,-65.6
0.41610,346.7,-67.4,346.7,-67.4
0.41620,344.6,-69.1,344.6,-69.1
0.41630,342.5,-70.9,342.5,-70.9
0.41640,340.2,-72.6,340.2,-72.6
0.41650,338.0,-74.3,338.0,-74.3
0.41660,335.7,-76.0,335.7,-76.0
0.41670,333.3,-77.7,333.3,-77.7
0.41680,330.9,-79.4,330.9,-79.4
0.41690,328.4,-81.1,328.4,-81.1
0.41700,325.8,-82.7,325.8,-82.7
0.41710,323.3,-84.4,323.3,-84.4
0.41720,320.6,-86.0,320.6,-86.0
0.41730,317.9,-87.6,317.9,-87.6
0.41740,315.2,-89.2,315.2,-89.2
0.41750,312.4,-90.8,312.4,-90.8
0.41760,309.6,-92.4,309.6,-92.4
0.41770,306.7,-93.9,306.7,-93.9
0.41780,303.7,-95.5,303.7,-95.5
0.41790,300.7,-97.0,300.7,-97.0
0.41800,297.7,-98.5,297.7,-98.5
0.41810,294.6,-100.0,294.6,-100.0
0.41820,291.5,-101.5,291.5,-101.5
0.41830,288.3,-103.0,288.3,-103.0
0.41840,285.1,-104.4,285.1,-104.4
0.41850,281.8,-105.9,281.8,-105.9
0.41860,278.5,-107.3,278.5,-107.3
0.41870,275.1,-108.7,275.1,-108.7
0.41880,271.7,-110.1,271.7,-110.1
0.41890,268.3,-111.4,268.3,-111.4
0.41900,264.8,-112.8,264.8,-112.8
0.41910,261.3,-114.1,261.3,-114.1
0.41920,257.7,-115.5,257.7,-115.5
0.41930,254.1,-116.8,254.1,-116.8
0.41940,250.4,-118.0,250.4,-118.0
0.41950,246.7,-119.3,246.7,-119.3
0.41960,243.0,-120.5,243.0,-120.5
0.41970,239.2,-121.8,239.2,-121.8
0.41980,235.4,-123.0,235.4,-123.0
