t,y1e,y2e,y1o,y2o
0.47875,-256.1,-113.2,-436.8,-40.9
0.47900,-267.7,-110.8,-430.9,-45.5
0.47925,-279.1,-108.2,-424.6,-50.0
0.47950,-290.2,-105.5,-417.9,-54.4
0.47975,-301.2,-102.7,-410.9,-58.8
0.48000,-311.9,-99.7,-403.5,-63.1
0.48025,-322.4,-96.6,-395.8,-67.2
0.48050,-332.7,-93.4,-387.8,-71.3
0.48075,-342.7,-90.0,-379.5,-75.3
0.48100,-352.4,-86.5,-370.9,-79.1
0.48125,-361.9,-82.9,-361.9,-82.9
0.48150,-371.1,-79.2,-352.7,-86.5
0.48175,-380.0,-75.3,-343.1,-90.0
0.48200,-388.5,-71.4,-333.3,-93.4
0.48225,-396.8,-67.3,-323.3,-96.7
0.48250,-404.8,-63.1,-312.9,-99.9
0.48275,-412.4,-58.9,-302.4,-102.9
0.48300,-419.7,-54.5,-291.5,-105.8
0.48325,-426.6,-50.1,-280.5,-108.5
0.48350,-433.2,-45.5,-269.3,-111.1
0.48375,-439.5,-40.9,-257.8,-113.6
0.48400,-445.3,-36.2,-246.2,-115.9
0.48425,-450.8,-31.5,-234.3,-118.1
0.48450,-456.0,-26.6,-222.3,-120.1
0.48475,-460.7,-21.8,-210.2,-122.0
0.48500,-465.1,-16.8,-197.9,-123.7
0.48525,-469.1,-11.8,-185.5,-125.2
0.48550,-472.7,-6.7,-172.9,-126.7
0.48575,-475.9,-1.6,-160.3,-127.9
0.48600,-478.7,3.5,-147.5,-129.0
0.48625,-481.1,8.7,-134.7,-129.9
0.48650,-483.0,13.9,-121.7,-130.7
0.48675,-484.6,19.1,-108.8,-131.3
0.48700,-485.8,24.3,-95.8,-131.7
0.48725,-486.6,29.6,-82.7,-132.0
0.48750,-486.9,34.8,-69.6,-132.1
0.48775,-486.8,40.1,-56.6,-132.0
0.48800,-486.4,45.3,-43.5,-131.8
0.48825,-485.5,50.6,-30.5,-131.4
0.48850,-484.2,55.8,-17.4,-130.9
0.48875,-482.5,61.1,-4.5,-130.2
0.48900,-480.4,66.3,8.5,-129.3
0.48925,-477.8,71.4,21.3,-128.2
0.48950,-474.9,76.6,34.1,-127.0
0.48975,-471.6,81.7,46.7,-125.7
0.49000,-467.9,86.7,59.3,-124.1
0.49025,-463.7,91.7,71.7,-122.5
0.49050,-459.2,96.7,84.0,-120.6
0.49075,-454.3,101.6,96.2,-118.6
0.49100,-449.0,106.4,108.2,-116.5
0.49125,-443.4,111.2,120.0,-114.2
0.49150,-437.4,115.8,131.6,-111.8
0.49175,-431.0,120.5,143.1,-109.2
0.49200,-424.2,125.0,154.3,-106.4
0.49225,-417.1,129.4,165.4,-103.6
0.49250,-409.7,133.8,176.2,-100.5
0.49275,-401.9,138.0,186.7,-97.4
0.49300,-393.7,142.2,197.0,-94.1
0.49325,-385.3,146.3,207.1,-90.7
0.49350,-376.5,150.2,216.9,-87.2
0.49375,-367.5,154.0,226.4,-83.5
0.49400,-358.1,157.8,235.6,-79.7
0.49425,-348.5,161.4,244.5,-75.8
0.49450,-338.5,164.8,253.2,-71.8
0.49475,-328.3,168.2,261.5,-67.7
0.49500,-317.9,171.4,269.4,-63.5
0.49525,-307.1,174.5,277.1,-59.2
0.49550,-296.2,177.5,284.4,-54.8
0.49575,-285.0,180.3,291.4,-50.3
0.49600,-273.6,183.0,298.0,-45.7
0.49625,-262.0,185.5,304.2,-41.0
0.49650,-250.2,187.9,310.1,-36.3
0.49675,-238.2,190.1,315.6,-31.4
0.49700,-226.1,192.2,320.7,-26.5
0.49725,-213.8,194.1,325.5,-21.6
0.49750,-201.3,195.9,329.8,-16.6
0.49775,-188.7,197.5,333.8,-11.5
0.49800,-176.0,199.0,337.3,-6.4
0.49825,-163.2,200.3,340.5,-1.2
0.49850,-150.3,201.4,343.3,4.0
0.49875,-137.3,202.4,345.6,9.2
0.49900,-124.2,203.2,347.5,14.5
0.49925,-111.1,203.8,349.1,19.8
0.49950,-97.9,204.3,350.2,25.1
0.49975,-84.7,204.6,350.9,30.4
0.50000,-71.4,204.7,351.1,35.7
0.50025,-58.2,204.7,351.0,41.0
0.50050,-45.0,204.5,350.5,46.4
0.50075,-31.7,204.2,349.5,51.7
0.50100,-18.6,203.7,348.1,57.0
0.50125,-5.4,203.0,346.3,62.3
0.50150,7.7,202.1,344.1,67.5
0.50175,20.7,201.1,341.4,72.8
0.50200,33.6,199.9,338.4,78.0
0.50225,46.4,198.6,335.0,83.1
0.50250,59.1,197.1,331.1,88.3
0.50275,71.7,195.4,326.9,93.3
0.50300,84.2,193.6,322.2,98.3
0.50325,96.5,191.6,317.2,103.3
0.50350,108.6,189.4,311.8,108.2
0.50375,120.6,187.2,306.0,113.0
0.50400,132.4,184.7,299.8,117.8
0.50425,144.0,182.1,293.2,122.4
0.50450,155.4,179.4,286.3,127.0
0.50475,166.5,176.5,279.1,131.5
0.50500,177.5,173.5,271.4,135.9
0.50525,188.2,170.3,263.5,140.2
0.50550,198.6,167.1,255.2,144.4
0.50575,208.8,163.6,246.5,148.5
0.50600,218.7,160.1,237.6,152.5
0.50625,228.3,156.4,228.3,156.4
0.50650,237.7,152.6,218.8,160.2
0.50675,246.7,148.7,208.9,163.8
0.50700,255.4,144.7,198.8,167.4
0.50725,263.8,140.6,188.4,170.8
0.50750,271.9,136.3,177.7,174.0
0.50775,279.7,132.0,166.8,177.1
0.50800,287.1,127.6,155.7,180.1
0.50825,294.1,123.1,144.3,183.0
0.50850,300.8,118.4,132.7,185.7
0.50875,307.1,113.7,120.8,188.3
0.50900,313.1,109.0,108.8,190.7
0.50925,318.6,104.1,96.6,192.9
0.50950,323.8,99.2,84.2,195.0
0.50975,328.6,94.2,71.7,197.0
0.51000,333.0,89.2,59.0,198.8
0.51025,337.0,84.1,46.2,200.4
0.51050,340.6,78.9,33.3,201.9
0.51075,343.8,73.7,20.2,203.2
0.51100,346.6,68.5,7.0,204.4
0.51125,349.0,63.3,-6.2,205.3
0.51150,351.0,58.0,-19.5,206.2
0.51175,352.5,52.6,-32.9,206.8
0.51200,353.6,47.3,-46.3,207.3
0.51225,354.3,42.0,-59.7,207.6
0.51250,354.6,36.6,-73.2,207.7
0.51275,354.5,31.2,-86.7,207.7
0.51300,353.9,25.9,-100.2,207.5
0.51325,352.9,20.5,-113.6,207.2
0.51350,351.5,15.2,-127.0,206.6
0.51375,349.7,9.9,-140.4,205.9
0.51400,347.4,4.6,-153.7,205.1
0.51425,344.8,-0.7,-167.0,204.0
0.51450,341.7,-5.9,-180.1,202.8
0.51475,338.2,-11.1,-193.2,201.5
0.51500,334.3,-16.2,-206.1,199.9
0.51525,330.0,-21.3,-218.9,198.2
0.51550,325.3,-26.4,-231.6,196.4
0.51575,320.2,-31.3,-244.1,194.4
0.51600,314.7,-36.3,-256.5,192.2
0.51625,308.8,-41.1,-268.7,189.9
0.51650,302.6,-45.9,-280.7,187.4
0.51675,296.0,-50.6,-292.5,184.8
0.51700,289.0,-55.2,-304.1,182.1
0.51725,281.6,-59.7,-315.5,179.1
0.51750,273.9,-64.1,-326.6,176.1
0.51775,265.8,-68.4,-337.5,172.9
0.51800,257.4,-72.7,-348.2,169.6
0.51825,248.7,-76.8,-358.5,166.1
0.51850,239.6,-80.8,-368.6,162.5
0.51875,230.3,-84.7,-378.5,158.8
0.51900,220.6,-88.5,-388.0,155.0
0.51925,210.6,-92.1,-397.2,151.0
0.51950,200.3,-95.6,-406.1,146.9
0.51975,189.8,-99.0,-414.7,142.8
0.52000,179.0,-102.3,-422.9,138.5
0.52025,168.0,-105.4,-430.8,134.1
0.52050,156.7,-108.4,-438.4,129.6
0.52075,145.1,-111.3,-445.6,125.0
0.52100,133.4,-114.0,-452.4,120.3
0.52125,121.4,-116.5,-458.9,115.6
0.52150,109.3,-118.9,-465.0,110.8
0.52175,96.9,-121.2,-470.7,105.8
0.52200,84.4,-123.3,-476.0,100.9
0.52225,71.7,-125.2,-481.0,95.8
0.52250,58.8,-127.0,-485.5,90.7
0.52275,45.9,-128.6,-489.6,85.6
0.52300,32.8,-130.1,-493.3,80.3
0.52325,19.6,-131.4,-496.6,75.1
0.52350,6.2,-132.5,-499.5,69.8
0.52375,-7.2,-133.5,-502.0,64.5
0.52400,-20.6,-134.2,-504.0,59.1
0.52425,-34.2,-134.9,-505.7,53.7
0.52450,-47.8,-135.3,-506.9,48.3
0.52475,-61.4,-135.6,-507.7,42.9
0.52500,-75.0,-135.7,-508.0,37.5
0.52525,-88.6,-135.6,-507.9,32.1
0.52550,-102.3,-135.4,-507.4,26.7
0.52575,-115.9,-135.0,-506.5,21.2
0.52600,-129.5,-134.4,-505.2,15.8
0.52625,-143.0,-133.7,-503.4,10.5
0.52650,-156.5,-132.8,-501.2,5.1
0.52675,-169.9,-131.7,-498.5,-0.2
0.52700,-183.2,-130.4,-495.5,-5.5
0.52725,-196.4,-129.0,-492.0,-10.8
0.52750,-209.5,-127.4,-488.2,-16.0
0.52775,-222.5,-125.7,-483.9,-21.1
0.52800,-235.3,-123.8,-479.2,-26.2
0.52825,-248.0,-121.7,-474.1,-31.3
0.52850,-260.5,-119.5,-468.6,-36.2
0.52875,-272.8,-117.1,-462.7,-41.1
0.52900,-285.0,-114.6,-456.5,-46.0
0.52925,-296.9,-111.9,-449.8,-50.7
0.52950,-308.7,-109.0,-442.8,-55.4
0.52975,-320.2,-106.1,-435.4,-60.0
0.53000,-331.4,-102.9,-427.7,-64.4
0.53025,-342.5,-99.7,-419.6,-68.8
0.53050,-353.2,-96.3,-411.2,-73.1
0.53075,-363.7,-92.7,-402.4,-77.3
0.53100,-374.0,-89.1,-393.3,-81.3
0.53125,-383.9,-85.3,-383.9,-85.3
0.53150,-393.5,-81.3,-374.2,-89.1
0.53175,-402.9,-77.3,-364.2,-92.8
0.53200,-411.9,-73.1,-353.8,-96.3
0.53225,-420.5,-68.9,-343.3,-99.8
0.53250,-428.9,-64.5,-332.4,-103.1
0.53275,-436.9,-60.0,-321.3,-106.3
0.53300,-444.5,-55.4,-309.9,-109.3
0.53325,-451.8,-50.8,-298.3,-112.2
0.53350,-458.7,-46.0,-286.5,-114.9
0.53375,-465.3,-41.2,-274.5,-117.5
0.53400,-471.4,-36.2,-262.2,-119.9
0.53425,-477.2,-31.2,-249.8,-122.2
0.53450,-482.6,-26.2,-237.2,-124.3
0.53475,-487.6,-21.0,-224.4,-126.3
0.53500,-492.2,-15.8,-211.5,-128.1
0.53525,-496.3,-10.6,-198.4,-129.7
0.53550,-500.1,-5.3,-185.3,-131.2
0.53575,-503.4,0.1,-172.0,-132.5
0.53600,-506.3,5.5,-158.6,-133.6
0.53625,-508.8,10.9,-145.1,-134.6
0.53650,-510.9,16.4,-131.5,-135.4
0.53675,-512.6,21.9,-117.9,-136.0
0.53700,-513.8,27.4,-104.2,-136.5
0.53725,-514.6,32.9,-90.5,-136.8
0.53750,-514.9,38.4,-76.8,-136.9
0.53775,-514.8,43.9,-63.1,-136.8
0.53800,-514.3,49.4,-49.3,-136.6
0.53825,-513.4,55.0,-35.6,-136.2
0.53850,-512.0,60.4,-22.0,-135.6
0.53875,-510.2,65.9,-8.3,-134.8
0.53900,-508.0,71.4,5.2,-133.9
0.53925,-505.3,76.8,18.7,-132.8
0.53950,-502.2,82.2,32.1,-131.5
0.53975,-498.7,87.6,45.4,-130.1
0.54000,-494.8,92.9,58.6,-128.5
0.54025,-490.5,98.1,71.6,-126.7
0.54050,-485.7,103.3,84.5,-124.8
0.54075,-480.6,108.4,97.3,-122.7
0.54100,-475.0,113.5,109.9,-120.4
0.54125,-469.1,118.5,122.3,-118.0
0.54150,-462.7,123.4,134.5,-115.5
0.54175,-456.0,128.3,146.5,-112.7
0.54200,-448.9,133.0,158.3,-109.9
0.54225,-441.4,137.7,169.9,-106.9
0.54250,-433.6,142.2,181.2,-103.7
0.54275,-425.4,146.7,192.3,-100.4
0.54300,-416.9,151.1,203.1,-96.9
0.54325,-408.0,155.3,213.7,-93.4
0.54350,-398.8,159.5,224.0,-89.6
0.54375,-389.3,163.5,233.9,-85.8
0.54400,-379.4,167.4,243.6,-81.8
0.54425,-369.3,171.2,253.0,-77.7
0.54450,-358.9,174.8,262.0,-73.5
0.54475,-348.2,178.3,270.7,-69.2
0.54500,-337.2,181.7,279.1,-64.8
0.54525,-325.9,184.9,287.1,-60.3
0.54550,-314.4,188.0,294.7,-55.6
0.54575,-302.7,191.0,302.0,-50.9
0.54600,-290.7,193.8,309.0,-46.1
0.54625,-278.6,196.4,315.5,-41.2
0.54650,-266.2,198.9,321.7,-36.2
0.54675,-253.6,201.3,327.4,-31.1
0.54700,-240.9,203.5,332.8,-26.0
0.54725,-227.9,205.5,337.8,-20.8
0.54750,-214.9,207.3,342.3,-15.6
0.54775,-201.6,209.0,346.5,-10.2
0.54800,-188.3,210.5,350.2,-4.9
0.54825,-174.8,211.9,353.5,0.5
0.54850,-161.3,213.1,356.4,6.0
0.54875,-147.6,214.1,358.9,11.5
0.54900,-133.9,214.9,360.9,17.0
0.54925,-120.1,215.6,362.5,22.6
0.54950,-106.3,216.1,363.6,28.1
0.54975,-92.5,216.4,364.3,33.7
0.55000,-78.6,216.6,364.6,39.3
0.55025,-64.7,216.5,364.5,44.9
0.55050,-50.8,216.3,363.9,50.5
0.55075,-36.9,216.0,362.9,56.0
0.55100,-23.1,215.4,361.4,61.6
0.55125,-9.3,214.7,359.5,67.1
0.55150,4.4,213.8,357.2,72.7
0.55175,18.0,212.7,354.4,78.1
0.55200,31.6,211.5,351.2,83.6
0.55225,45.0,210.0,347.6,89.0
0.55250,58.3,208.5,343.5,94.4
0.55275,71.5,206.7,339.1,99.7
0.55300,84.6,204.8,334.2,104.9
0.55325,97.5,202.7,328.9,110.1
0.55350,110.2,200.5,323.2,115.3
0.55375,122.8,198.0,317.1,120.3
0.55400,135.1,195.5,310.6,125.3
0.55425,147.3,192.8,303.8,130.2
0.55450,159.2,189.9,296.5,135.0
0.55475,170.9,186.9,288.9,139.7
0.55500,182.4,183.7,280.9,144.3
0.55525,193.6,180.4,272.5,148.8
0.55550,204.6,177.0,263.8,153.2
0.55575,215.2,173.4,254.8,157.5
0.55600,225.6,169.6,245.4,161.7
0.55625,235.7,165.8,235.7,165.8
0.55650,245.5,161.8,225.7,169.7
0.55675,254.9,157.7,215.4,173.6
0.55700,264.1,153.5,204.7,177.2
0.55725,272.9,149.2,193.8,180.8
0.55750,281.4,144.7,182.6,184.2
0.55775,289.5,140.2,171.2,187.5
0.55800,297.2,135.5,159.5,190.6
0.55825,304.6,130.8,147.5,193.6
0.55850,311.6,126.0,135.4,196.4
0.55875,318.2,121.0,123.0,199.1
0.55900,324.4,116.0,110.4,201.6
0.55925,330.3,110.9,97.6,204.0
0.55950,335.7,105.8,84.6,206.2
0.55975,340.7,100.6,71.5,208.3
0.56000,345.3,95.3,58.2,210.1
0.56025,349.5,89.9,44.8,211.8
0.56050,353.3,84.5,31.2,213.4
0.56075,356.6,79.1,17.5,214.7
0.56100,359.5,73.6,3.7,215.9
0.56125,362.0,68.1,-10.1,217.0
0.56150,364.1,62.6,-24.1,217.8
0.56175,365.7,57.0,-38.1,218.5
0.56200,366.8,51.4,-52.2,219.0
0.56225,367.6,45.8,-66.2,219.3
0.56250,367.9,40.2,-80.4,219.5
0.56275,367.7,34.6,-94.5,219.4
0.56300,367.1,29.0,-108.6,219.2
0.56325,366.1,23.3,-122.7,218.8
0.56350,364.6,17.8,-136.7,218.3
0.56375,362.6,12.2,-150.7,217.5
0.56400,360.3,6.6,-164.7,216.6
0.56425,357.5,1.1,-178.5,215.5
0.56450,354.3,-4.3,-192.3,214.3
0.56475,350.6,-9.8,-206.0,212.8
0.56500,346.5,-15.2,-219.5,211.2
0.56525,342.0,-20.5,-232.9,209.5
0.56550,337.1,-25.8,-246.2,207.5
0.56575,331.7,-31.0,-259.3,205.4
0.56600,326.0,-36.1,-272.3,203.2
0.56625,319.8,-41.2,-285.1,200.7
0.56650,313.2,-46.2,-297.6,198.1
0.56675,306.3,-51.1,-310.0,195.4
0.56700,298.9,-55.9,-322.1,192.5
0.56725,291.2,-60.7,-334.0,189.4
0.56750,283.1,-65.3,-345.7,186.2
0.56775,274.7,-69.8,-357.1,182.9
0.56800,265.9,-74.3,-368.2,179.4
0.56825,256.7,-78.6,-379.1,175.8
0.56850,247.3,-82.8,-389.7,172.0
0.56875,237.4,-86.9,-399.9,168.1
0.56900,227.3,-90.8,-409.9,164.1
0.56925,216.9,-94.6,-419.5,159.9
0.56950,206.1,-98.3,-428.9,155.7
0.56975,195.1,-101.9,-437.8,151.3
0.57000,183.8,-105.3,-446.4,146.8
0.57025,172.2,-108.6,-454.7,142.2
0.57050,160.4,-111.7,-462.6,137.5
0.57075,148.3,-114.7,-470.1,132.7
0.57100,136.0,-117.5,-477.3,127.8
0.57125,123.5,-120.2,-484.1,122.8
0.57150,110.7,-122.7,-490.4,117.8
0.57175,97.8,-125.0,-496.4,112.6
0.57200,84.7,-127.2,-502.0,107.4
0.57225,71.4,-129.3,-507.1,102.1
0.57250,57.9,-131.1,-511.8,96.8
0.57275,44.4,-132.8,-516.1,91.4
0.57300,30.6,-134.3,-520.0,85.9
0.57325,16.8,-135.7,-523.5,80.4
0.57350,2.9,-136.9,-526.5,74.9
0.57375,-11.2,-137.9,-529.1,69.3
0.57400,-25.3,-138.7,-531.2,63.7
0.57425,-39.4,-139.3,-532.9,58.1
0.57450,-53.6,-139.8,-534.1,52.4
0.57475,-67.9,-140.1,-534.9,46.7
0.57500,-82.1,-140.2,-535.3,41.1
0.57525,-96.4,-140.1,-535.2,35.4
0.57550,-110.7,-139.9,-534.7,29.7
0.57575,-124.9,-139.5,-533.7,24.1
0.57600,-139.1,-138.8,-532.3,18.4
0.57625,-153.3,-138.1,-530.4,12.8
0.57650,-167.4,-137.1,-528.1,7.2
0.57675,-181.4,-136.0,-525.3,1.6
0.57700,-195.3,-134.7,-522.1,-3.9
0.57725,-209.1,-133.2,-518.5,-9.4
0.57750,-222.8,-131.5,-514.4,-14.9
0.57775,-236.4,-129.7,-509.9,-20.3
0.57800,-249.8,-127.7,-505.0,-25.6
0.57825,-263.1,-125.5,-499.7,-30.9
0.57850,-276.2,-123.2,-493.9,-36.1
0.57875,-289.1,-120.7,-487.8,-41.2
0.57900,-301.8,-118.0,-481.2,-46.3
0.57925,-314.3,-115.2,-474.2,-51.2
0.57950,-326.6,-112.3,-466.9,-56.1
0.57975,-338.6,-109.1,-459.2,-60.9
0.58000,-350.4,-105.9,-451.1,-65.6
0.58025,-361.9,-102.4,-442.6,-70.2
0.58050,-373.2,-98.9,-433.8,-74.6
0.58075,-384.1,-95.2,-424.6,-79.0
0.58100,-394.8,-91.3,-415.1,-83.2
0.58125,-405.2,-87.4,-405.2,-87.4
0.58150,-415.3,-83.2,-395.0,-91.3
0.58175,-425.0,-79.0,-384.5,-95.2
0.58200,-434.4,-74.7,-373.8,-98.9
0.58225,-443.5,-70.2,-362.7,-102.5
0.58250,-452.2,-65.6,-351.3,-106.0
0.58275,-460.6,-60.9,-339.7,-109.3
0.58300,-468.6,-56.2,-327.8,-112.5
0.58325,-476.2,-51.3,-315.6,-115.5
0.58350,-483.4,-46.3,-303.3,-118.3
0.58375,-490.2,-41.2,-290.7,-121.0
0.58400,-496.7,-36.1,-277.9,-123.6
0.58425,-502.7,-30.8,-264.9,-126.0
0.58450,-508.3,-25.5,-251.7,-128.2
0.58475,-513.5,-20.2,-238.3,-130.2
0.58500,-518.3,-14.7,-224.8,-132.1
0.58525,-522.6,-9.2,-211.2,-133.8
0.58550,-526.6,-3.7,-197.4,-135.3
0.58575,-530.0,1.9,-183.5,-136.7
0.58600,-533.1,7.6,-169.4,-137.9
0.58625,-535.7,13.2,-155.3,-138.9
0.58650,-537.8,18.9,-141.1,-139.7
0.58675,-539.6,24.7,-126.9,-140.4
0.58700,-540.8,30.4,-112.6,-140.9
0.58725,-541.6,36.2,-98.3,-141.1
0.58750,-542.0,42.0,-83.9,-141.3
0.58775,-541.9,47.7,-69.6,-141.2
0.58800,-541.4,53.5,-55.2,-140.9
0.58825,-540.4,59.3,-40.9,-140.5
0.58850,-538.9,65.0,-26.6,-139.9
0.58875,-537.0,70.7,-12.4,-139.1
0.58900,-534.7,76.4,1.8,-138.1
0.58925,-531.9,82.1,15.9,-137.0
0.58950,-528.6,87.8,29.9,-135.7
0.58975,-525.0,93.3,43.8,-134.2
0.59000,-520.9,98.9,57.6,-132.5
0.59025,-516.3,104.4,71.2,-130.6
0.59050,-511.3,109.8,84.7,-128.6
0.59075,-505.9,115.2,98.0,-126.4
0.59100,-500.1,120.5,111.2,-124.1
0.59125,-493.9,125.7,124.2,-121.5
0.59150,-487.3,130.8,136.9,-118.9
0.59175,-480.2,135.9,149.5,-116.0
0.59200,-472.8,140.8,161.8,-113.0
0.59225,-465.0,145.7,173.9,-109.8
0.59250,-456.8,150.5,185.7,-106.5
0.59275,-448.2,155.1,197.3,-103.1
0.59300,-439.3,159.7,208.6,-99.5
0.59325,-430.0,164.1,219.7,-95.7
0.59350,-420.4,168.5,230.4,-91.9
0.59375,-410.4,172.7,240.8,-87.8
0.59400,-400.2,176.7,250.9,-83.7
0.59425,-389.6,180.7,260.7,-79.4
0.59450,-378.6,184.5,270.1,-75.0
0.59475,-367.4,188.1,279.2,-70.5
0.59500,-356.0,191.7,287.9,-65.9
0.59525,-344.2,195.1,296.3,-61.1
0.59550,-332.2,198.3,304.3,-56.3
0.59575,-319.9,201.4,311.9,-51.4
0.59600,-307.4,204.3,319.2,-46.3
0.59625,-294.7,207.1,326.0,-41.2
0.59650,-281.7,209.7,332.4,-36.0
0.59675,-268.6,212.1,338.4,-30.7
0.59700,-255.3,214.4,344.0,-25.3
0.59725,-241.8,216.5,349.2,-19.9
0.59750,-228.1,218.4,354.0,-14.4
0.59775,-214.3,220.2,358.3,-8.9
0.59800,-200.4,221.8,362.2,-3.3
0.59825,-186.3,223.2,365.6,2.4
0.59850,-172.1,224.4,368.6,8.1
0.59875,-157.9,225.5,371.2,13.8
0.59900,-143.5,226.3,373.3,19.6
0.59925,-129.1,227.0,375.0,25.4
0.59950,-114.7,227.5,376.2,31.2
0.59975,-100.2,227.9,376.9,37.0
0.60000,-85.7,228.0,377.2,42.9
0.60025,-71.2,228.0,377.0,48.7
0.60050,-56.7,227.8,376.4,54.5
0.60075,-42.2,227.4,375.3,60.3
0.60100,-27.8,226.8,373.8,66.2
0.60125,-13.4,226.0,371.8,71.9
0.60150,0.9,225.1,369.4,77.7
0.60175,15.2,224.0,366.5,83.4
0.60200,29.3,222.6,363.1,89.1
0.60225,43.4,221.2,359.3,94.8
0.60250,57.3,219.5,355.1,100.4
0.60275,71.1,217.7,350.4,105.9
0.60300,84.7,215.7,345.3,111.4
0.60325,98.2,213.5,339.8,116.8
0.60350,111.5,211.1,333.9,122.2
0.60375,124.6,208.6,327.5,127.4
0.60400,137.5,205.9,320.7,132.6
0.60425,150.2,203.1,313.5,137.8
0.60450,162.6,200.1,306.0,142.8
0.60475,174.8,196.9,298.0,147.7
0.60500,186.8,193.6,289.6,152.5
0.60525,198.5,190.2,280.9,157.2
0.60550,209.9,186.6,271.8,161.8
0.60575,221.1,182.8,262.4,166.3
0.60600,231.9,178.9,252.6,170.7
0.60625,242.4,174.9,242.4,174.9
0.60650,252.6,170.8,232.0,179.0
0.60675,262.5,166.5,221.2,183.0
0.60700,272.0,162.1,210.1,186.9
0.60725,281.2,157.5,198.7,190.6
0.60750,290.0,152.9,187.0,194.1
0.60775,298.5,148.2,175.0,197.5
0.60800,306.6,143.3,162.8,200.8
0.60825,314.3,138.3,150.4,203.9
0.60850,321.6,133.3,137.7,206.9
0.60875,328.5,128.2,124.7,209.7
0.60900,335.0,122.9,111.6,212.3
0.60925,341.1,117.6,98.2,214.8
0.60950,346.7,112.2,84.7,217.1
0.60975,352.0,106.8,71.0,219.2
0.61000,356.8,101.3,57.1,221.1
0.61025,361.1,95.7,43.1,222.9
0.61050,365.1,90.1,28.9,224.5
0.61075,368.5,84.4,14.6,225.9
0.61100,371.6,78.7,0.2,227.2
0.61125,374.2,72.9,-14.2,228.3
0.61150,376.3,67.1,-28.8,229.1
0.61175,378.0,61.3,-43.4,229.8
0.61200,379.2,55.5,-58.1,230.4
0.61225,379.9,49.6,-72.8,230.7
0.61250,380.2,43.8,-87.5,230.8
0.61275,380.0,37.9,-102.2,230.8
0.61300,379.4,32.0,-117.0,230.6
0.61325,378.3,26.2,-131.6,230.2
0.61350,376.8,20.4,-146.3,229.6
0.61375,374.7,14.5,-160.9,228.8
0.61400,372.3,8.8,-175.5,227.9
0.61425,369.3,3.0,-189.9,226.7
0.61450,366.0,-2.7,-204.3,225.4
0.61475,362.1,-8.4,-218.5,223.9
0.61500,357.9,-14.0,-232.7,222.2
0.61525,353.2,-19.6,-246.7,220.4
0.61550,348.0,-25.1,-260.5,218.3
0.61575,342.4,-30.5,-274.2,216.1
0.61600,336.4,-35.9,-287.7,213.8
0.61625,330.0,-41.2,-301.0,211.2
0.61650,323.1,-46.4,-314.1,208.5
0.61675,315.9,-51.5,-327.0,205.6
0.61700,308.2,-56.5,-339.7,202.6
0.61725,300.2,-61.5,-352.1,199.4
0.61750,291.7,-66.3,-364.2,196.1
0.61775,282.9,-71.0,-376.1,192.6
0.61800,273.7,-75.6,-387.7,188.9
0.61825,264.2,-80.1,-399.1,185.2
0.61850,254.3,-84.5,-410.1,181.2
0.61875,244.0,-88.8,-420.8,177.2
0.61900,233.4,-92.9,-431.2,173.0
0.61925,222.5,-96.9,-441.2,168.6
0.61950,211.3,-100.7,-450.9,164.2
0.61975,199.8,-104.4,-460.3,159.6
0.62000,188.0,-108.0,-469.3,154.9
0.62025,175.9,-111.4,-477.9,150.1
0.62050,163.6,-114.7,-486.1,145.2
0.62075,151.0,-117.8,-494.0,140.2
0.62100,138.2,-120.7,-501.4,135.1
0.62125,125.1,-123.5,-508.4,129.9
0.62150,111.8,-126.1,-515.1,124.6
0.62175,98.3,-128.6,-521.3,119.3
0.62200,84.6,-130.9,-527.1,113.8
0.62225,70.8,-133.0,-532.4,108.3
0.62250,56.8,-134.9,-537.4,102.7
0.62275,42.6,-136.7,-541.8,97.1
0.62300,28.3,-138.3,-545.9,91.4
0.62325,13.9,-139.7,-549.5,85.7
0.62350,-0.6,-140.9,-552.6,79.9
0.62375,-15.3,-141.9,-555.3,74.1
0.62400,-30.0,-142.8,-557.5,68.2
0.62425,-44.7,-143.4,-559.3,62.4
0.62450,-59.6,-143.9,-560.5,56.5
0.62475,-74.4,-144.2,-561.4,50.6
0.62500,-89.3,-144.3,-561.7,44.6
0.62525,-104.2,-144.3,-561.6,38.7
0.62550,-119.0,-144.0,-561.1,32.8
0.62575,-133.9,-143.6,-560.0,26.9
0.62600,-148.7,-142.9,-558.5,21.0
0.62625,-163.4,-142.1,-556.6,15.1
0.62650,-178.1,-141.1,-554.1,9.3
0.62675,-192.7,-139.9,-551.3,3.5
0.62700,-207.3,-138.6,-547.9,-2.3
0.62725,-221.7,-137.0,-544.1,-8.0
0.62750,-235.9,-135.3,-539.9,-13.7
0.62775,-250.1,-133.4,-535.2,-19.3
0.62800,-264.1,-131.3,-530.0,-24.9
0.62825,-277.9,-129.0,-524.5,-30.4
0.62850,-291.5,-126.6,-518.5,-35.8
0.62875,-305.0,-124.0,-512.0,-41.1
0.62900,-318.2,-121.2,-505.2,-46.4
0.62925,-331.2,-118.3,-497.9,-51.6
0.62950,-344.0,-115.2,-490.3,-56.7
0.62975,-356.5,-111.9,-482.2,-61.6
0.63000,-368.8,-108.5,-473.8,-66.5
0.63025,-380.8,-104.9,-464.9,-71.3
0.63050,-392.5,-101.2,-455.7,-76.0
